#QM Initial Optimized Reoptimized Retrained Bonded_term Compound
124.233589 123.533551 123.587638 123.587638 123.540309 A_C11_N10_C20 ZINC000072166870_1
119.206787 114.674119 119.105187 119.105187 119.28486 A_N1_C2_N16 ZINC000072168057_1
113.410942 108.499905 112.631948 116.878875 117.00183 A_C6_C7_C8 ZINC000072187569n
109.738263 116.370656 108.586006 106.970735 106.898293 A_C6_C7_H19 ZINC000072187569n
112.417503 114.609263 112.04883 112.04883 112.045545 A_C4_C6_O7 ZINC000072207075n
125.803455 126.604401 126.087621 126.087621 126.085577 A_C4_C6_O8 ZINC000072207075n
112.709719 109.342172 110.436517 110.436517 110.333891 A_C2_C11_N12 ZINC000072207083
108.045616 105.764532 107.671987 107.671987 107.63376 A_C5_C4_C6 ZINC000072207083
112.075409 108.042466 111.744456 111.744456 111.751115 A_C12_C6_N15 ZINC000072207307
111.469168 115.733038 113.665881 113.665881 113.30685 A_N2_C7_C9 ZINC000072217047n
117.763578 117.706963 117.912829 117.912829 117.943193 A_C7_C9_C14 ZINC000072217047n
120.193617 120.643766 120.268759 120.268759 120.041738 A_C8_C10_S14 ZINC000072221648
109.32119 115.788042 109.283216 109.283216 109.279042 A_O4_C5_N12 ZINC000072226725n
121.72703 123.270166 121.716523 121.716523 121.662517 A_C8_C7_N11 ZINC000072226725n
106.041211 109.694735 110.655497 110.655497 110.763524 A_O6_C7_C12 ZINC000072344111
110.729633 109.440141 107.919253 107.919253 107.939056 A_C9_C7_C12 ZINC000072344111
119.056672 120.041862 119.104488 119.104488 119.112167 A_C10_C9_N12 ZINC000074340288
133.128145 117.277676 133.034973 133.034973 133.032912 A_C7_C8_O12 ZINC000074343229n
116.278589 110.619913 116.527411 116.527411 116.744456 A_C7_C5_N16 ZINC000075271158_1
114.652431 115.218935 114.598999 114.598999 114.681645 A_C2_N16_C5 ZINC000075271158_2
100.916688 102.805575 100.829227 100.829227 100.804965 A_C4_C5_N16 ZINC000075271158_2
122.94669 123.277727 122.9224 122.9224 122.856181 A_C5_N16_H29 ZINC000075271158_2
109.662728 112.322835 109.496906 109.496906 109.507569 A_H6_C5_N16 ZINC000075271158_2
112.135129 114.79299 113.439699 113.439699 113.475849 A_C5_C7_C15 ZINC000075271158
127.35907 136.521561 127.848001 129.465381 129.536723 A_C4_C9_C10 ZINC000075566870
112.482492 113.614676 112.65717 112.195195 112.274227 A_C9_C10_N11 ZINC000075566870
124.829913 123.449518 124.882228 124.882228 124.915134 A_N8_C9_C10 ZINC000075844207
124.555148 123.360679 124.378901 124.378901 124.167871 A_C10_C9_N12 ZINC000075844207
112.949065 113.446358 114.06936 114.06936 113.793893 A_N10_C11_C18 ZINC000076095351
111.943992 111.760799 112.628994 112.628994 112.571639 A_N4_C17_C10 ZINC000077010503
114.527103 115.986317 114.384123 114.384123 114.372987 A_C5_N4_C17 ZINC000077010503
114.469805 112.353677 114.547457 114.547457 114.609491 A_C9_C10_N12 ZINC000077010503
115.277219 117.72616 115.299407 115.379623 115.436532 A_F1_C2_N3 ZINC000077012162
128.467661 123.561019 118.515638 118.515638 118.426782 A_C5_N8_C9 ZINC000078298681
107.815112 111.211541 107.992688 107.992688 107.917882 A_N2_C12_N11 ZINC000078753390_1
118.977325 121.994074 119.514183 119.514183 118.771804 A_C5_C6_C8 ZINC000079108092
113.583847 115.961361 113.552842 113.552842 113.11483 A_C6_C8_C10 ZINC000079108092
120.715782 120.458337 120.540059 120.540059 120.564831 A_S5_C6_C7 ZINC000081973484
117.894321 119.111323 117.957533 117.957533 117.947093 A_C6_C7_C8 ZINC000081973484
115.798511 115.874465 115.149281 115.149281 115.166845 A_C6_C7_H16 ZINC000081973484
113.20538 113.345947 113.321566 113.321566 113.293079 A_C5_C6_C7 ZINC000082297207_1
116.913118 121.121162 116.930268 116.930268 116.966826 A_N3_C9_C10 ZINC000082382093_1
106.422874 110.620121 103.514546 103.514546 103.334736 A_C8_C9_N11 ZINC000082524035
107.465627 105.803992 107.767533 107.767533 107.743905 A_C7_C8_N11 ZINC000082843389n
117.756641 112.854999 118.537801 118.537801 118.522395 A_N1_C5_C6 ZINC000082854049n
115.068156 117.646365 120.172245 120.172245 120.202877 A_N1_C5_C14 ZINC000082854049n
110.26491 111.381131 111.840138 111.840138 111.336467 A_N1_C5_C6 ZINC000082854049
114.431549 118.39683 116.564727 116.564727 117.537904 A_N1_C5_C14 ZINC000082854049
111.12644 109.288374 111.070149 111.070149 111.038005 A_H2_N1_C5 ZINC000082854049
121.248707 118.379224 121.533446 123.391657 123.341661 A_C2_C3_N4 ZINC000083143604
123.634437 117.575854 122.435979 120.367994 120.37891 A_C2_C3_S7 ZINC000083143604
110.046318 114.214826 110.225856 103.260497 103.222313 A_C3_C2_N8 ZINC000083143604
114.957351 117.297888 113.682739 114.889596 114.916258 A_N4_C3_S7 ZINC000083143604
118.455621 117.0659 118.769531 118.769531 118.832141 A_N15_C16_C17 ZINC000084136867
114.954489 118.275641 115.277916 115.277916 115.337317 A_N15_C16_H29 ZINC000084136867
116.257773 115.943255 120.338724 120.338724 120.34209 A_C6_C7_C9 ZINC000084248954_1
119.432221 122.628561 117.504322 117.504322 117.510995 A_O8_C7_C9 ZINC000084248954_1
115.2801 113.562275 114.555866 114.555866 114.558466 A_C2_C3_C4 ZINC000084312142
114.954608 108.020285 114.609275 114.609275 114.636766 A_C3_C2_C9 ZINC000084328152n_1
108.27664 116.784328 107.956537 107.956537 107.927886 A_C3_C2_H02 ZINC000084328152n_1
111.494476 128.03323 111.52078 111.52078 111.536336 A_O1_C2_C3 ZINC000084328152n
115.637504 107.909905 115.6644 115.6644 115.664129 A_O1_C2_C9 ZINC000084328152n
121.865085 118.966809 126.275142 126.275142 126.267871 A_C8_N9_C10 ZINC000084427659n_1
117.751965 117.435917 117.787993 117.787993 117.786449 A_F9_C8_N10 ZINC000085224063
107.129389 106.620035 107.042353 107.042353 107.074897 A_C7_C8_C15 ZINC000085385949
103.497585 100.929135 103.438839 103.438839 103.359693 A_C8_C15_C12 ZINC000085385949
99.8094998 102.950772 101.637075 101.637075 101.6939 A_C10_C8_C15 ZINC000085385949
118.021508 119.203453 118.097494 118.097494 118.233003 A_C5_O6_C7 ZINC000085392626
113.568829 120.555475 113.373122 113.373122 113.329744 A_O6_C7_C8 ZINC000085392626
117.776555 110.726073 116.552528 116.552528 116.262228 A_O6_C7_C11 ZINC000085392626
118.478913 118.592366 120.0119 120.0119 119.978584 A_O6_C7_C12 ZINC000085392626
119.340356 118.393227 120.558713 120.558713 120.712278 A_C8_C7_C11 ZINC000085392626
117.030724 114.163377 116.729612 116.729612 116.997784 A_C8_C7_C12 ZINC000085392626
115.135868 117.167572 115.254821 115.254821 115.224451 A_C12_C14_C16 ZINC000085392626
111.004277 109.806031 112.322406 112.322406 112.322912 A_C1_C2_O3 ZINC000085396530
126.987354 127.209837 124.99268 124.99268 125.009403 A_C1_C2_C4 ZINC000085396530
127.518619 129.606838 128.463357 128.463357 128.489117 A_C2_C4_C14 ZINC000085396530
122.000365 122.983582 122.43146 122.43146 122.410951 A_O3_C2_C4 ZINC000085396530
99.2754683 102.6521 98.9357102 98.9357102 98.9426671 A_C4_C14_C8 ZINC000085396530
111.032578 104.282567 111.087292 111.087292 111.093883 A_C4_C14_C13 ZINC000085396530
114.246116 113.446982 114.163423 114.163423 114.166578 A_C4_C14_H15 ZINC000085396530
106.817288 103.876123 107.048818 107.048818 107.039527 A_C5_C4_C14 ZINC000085396530
111.039808 109.048396 110.886441 110.886441 110.840667 A_C01_C7_S2 ZINC000085399318_1
108.925891 109.562406 110.012747 110.012747 109.969422 A_O1_S2_C7 ZINC000085399318_1
103.712119 103.84718 104.155955 104.155955 104.138092 A_S2_C7_C6 ZINC000085399318_1
104.466203 106.55325 104.135512 104.135512 104.141693 A_S2_C7_H8 ZINC000085399318_1
96.222774 97.8000712 96.2432094 96.2432094 96.2534776 A_C4_S2_C7 ZINC000085399318_1
120.245583 120.991021 120.043718 120.043718 120.045601 A_N15_N16_C2 ZINC000085432594_1_1
109.200422 113.150888 108.250934 108.250934 108.294376 A_N15_C6_N4 ZINC000085432594_1_1
111.79941 118.719864 111.195541 111.195541 111.212255 A_N16_N15_C6 ZINC000085432594_1_1
116.865026 126.015827 118.048516 118.048516 118.1218 A_N16_C2_C3 ZINC000085432594_1_1
124.741384 122.164218 124.901681 124.901681 125.237054 A_H01_C3_C2 ZINC000085432594_1_1
116.714343 117.234862 116.352572 116.352572 116.362775 A_C2_C3_N4 ZINC000085432594_1_1
112.666935 111.905887 112.73148 112.73148 112.750519 A_C01_C6_N4 ZINC000085432594_1
110.444178 110.951722 110.623521 110.623521 110.62508 A_C01_C6_N15 ZINC000085432594_1
124.302905 119.972187 124.988749 124.988749 124.990006 A_C1_C2_C3 ZINC000085432594_1
118.025204 118.480406 118.258963 118.258963 118.253773 A_C2_C3_N4 ZINC000085432594_1
112.563738 122.053879 109.326332 109.326332 109.314542 A_C3_N4_O5 ZINC000085432594_1
113.178723 118.925103 116.098518 116.098518 116.10796 A_C3_N4_C6 ZINC000085432594_1
102.477367 100.532542 102.449873 102.449873 102.423901 A_N4_O5_H21 ZINC000085432594_1
103.127216 107.413793 103.094662 103.094662 103.086135 A_N4_C6_H7 ZINC000085432594_1
110.7208 114.230239 110.164712 110.164712 110.164302 A_N4_C6_N15 ZINC000085432594_1
116.825762 115.710908 119.716363 119.716363 119.721417 A_O5_N4_C6 ZINC000085432594_1
113.175589 119.554544 115.025015 115.025015 115.023595 A_C6_N15_N16 ZINC000085432594_1
107.130114 104.219432 107.242003 107.242003 107.234924 A_H7_C6_N15 ZINC000085432594_1
114.002577 115.276063 114.253873 114.253873 114.204966 A_C02_C6_C13 ZINC000086258441_2
117.133526 115.67496 117.067484 117.067484 117.060331 A_C3_C4_H5 ZINC000086552749
121.127599 117.738551 121.043459 121.043459 121.029379 A_C3_C4_C6 ZINC000086552749
111.205866 117.597429 111.823948 111.823948 111.863125 A_H8_C7_N9 ZINC000086552749
115.21729 114.085059 115.578406 115.578406 115.570518 A_C5_C15_S14 ZINC000088611474
108.360797 106.529484 108.375026 108.375026 108.372669 A_C8_C9_S11 ZINC000088611474
126.129076 127.497769 126.10568 126.10568 126.14256 A_C2_C6_N15 ZINC000089201917
113.654779 121.81692 113.576883 113.576883 114.315235 A_N8_C7_N11 ZINC000089224378
120.741902 121.495927 120.33359 120.33359 120.479835 A_N6_C7_C8 ZINC000090397518n
126.089448 121.354497 126.279182 126.279182 126.176161 A_C8_C7_N14 ZINC000090397518n
111.816437 110.606873 111.644843 111.644843 111.60636 A_C2_C4_N6 ZINC000091252460
122.375522 115.642866 122.387543 122.387543 122.374703 A_C7_N8_C9 ZINC000091252460
95.7779212 97.9866304 95.9529005 95.9529005 95.9139541 A_C4_S2_C10 ZINC000091305407n_1
105.50705 111.358209 104.792841 104.792841 104.81857 A_S2_C10_C6 ZINC000091305407n
110.386549 113.212739 110.602327 110.602327 110.670779 A_S2_C10_C11 ZINC000091305407n
95.1984716 92.4320376 95.6586839 95.6586839 95.5921699 A_C4_S2_C10 ZINC000091305407n
111.214648 111.689768 111.492121 111.492121 111.520286 A_C5_C6_C8 ZINC000091305407n
110.021235 110.849631 109.510153 109.510153 109.525143 A_C6_C8_F9 ZINC000091305407n
111.098031 113.188524 111.835678 111.835678 111.869249 A_C6_C8_H20 ZINC000091305407n
121.313264 110.970144 121.790216 121.790216 121.775959 A_C6_C10_C11 ZINC000091305407n
107.691022 107.781529 107.756093 107.756093 107.744006 A_H7_C6_C8 ZINC000091305407n
113.653909 115.991818 112.802694 112.802694 112.776095 A_C8_C6_C10 ZINC000091305407n
113.625772 115.333105 113.884789 113.884789 113.885726 A_C6_C13_C12 ZINC000091368638n
113.605323 113.870884 115.509706 115.509706 115.425924 A_C6_C13_C12 ZINC000091368638
118.81992 124.035335 116.331951 116.331951 116.263222 A_C2_N16_N15 ZINC000091691613_1
119.774848 115.428799 122.421974 122.421974 122.454691 A_C5_N15_N16 ZINC000091691613_1
127.65106 136.691056 128.2628 128.2628 128.233975 A_C8_N15_N16 ZINC000091691613_1
113.67642 126.782753 113.640399 113.640399 113.547808 A_N15_N16_H25 ZINC000091691613_1
114.764675 121.621985 114.937291 114.937291 114.795443 A_C2_C3_N8 ZINC000091692747n
111.887974 110.106585 112.885876 112.885876 110.84392 A_C3_C2_C9 ZINC000091692747n
121.962024 106.497224 120.295691 120.295691 120.32597 A_C4_C15_C14 ZINC000095496188_1
122.190847 107.243589 122.244551 122.244551 122.510737 A_C4_C15_C14 ZINC000095496188_2
112.328729 110.491703 112.671716 112.671716 112.368476 A_C7_C9_C10 ZINC000095496188_2
119.009699 116.656361 118.679151 118.679151 118.873655 A_C7_C15_C14 ZINC000095496188_2
107.422544 116.714145 107.548556 107.548556 107.363872 A_C14_C15_H16 ZINC000095496188_2
115.508741 107.661844 114.478429 114.478429 114.096918 A_C2_C4_C15 ZINC000095496188_3
116.103118 105.511184 116.457145 116.457145 116.495508 A_C2_C4_C15 ZINC000095496188n
109.310493 112.21446 110.358645 110.358645 110.348051 A_N11_C14_C15 ZINC000095496188n
115.108939 117.720737 114.756142 114.756142 114.766541 A_C9_C2_O14 ZINC000095611857_1
111.43439 108.919083 110.901025 110.901025 110.828794 A_S10_C11_O13 ZINC000095630518
111.799162 112.809545 111.116162 111.116162 111.13789 A_C5_C6_C7 ZINC000095704697
108.60554 114.011268 108.502277 108.502277 108.527173 A_C9_C7_N13 ZINC000095704697
121.282937 122.960393 121.395428 121.395428 121.391954 A_O1_C2_C10 ZINC000095707968_1
115.020593 110.928378 115.423822 115.423822 115.360275 A_C2_C10_C6 ZINC000095707968_1
106.275065 109.242429 106.16413 106.16413 106.292887 A_C2_C10_F11 ZINC000095707968_1
114.877063 119.240978 114.706955 114.706955 114.726566 A_N3_C2_C10 ZINC000095707968_1
116.052205 111.07863 115.387353 115.387353 115.467641 A_C2_C10_C6 ZINC000095707968
105.387049 105.949193 105.652649 105.652649 105.688171 A_C12_C11_N16 ZINC000096027941
112.67139 117.944104 112.68786 112.68786 112.692986 A_C2_C4_N5 ZINC000096028449
121.809038 123.746926 121.84149 121.84149 121.823833 A_C2_C11_C7 ZINC000096028449
125.049379 124.863027 126.175359 126.175359 126.191443 A_C2_C11_N10 ZINC000096028449
110.096411 106.970432 110.173429 110.173429 110.184066 A_C4_C2_C11 ZINC000096028449
115.832578 117.88208 114.803745 114.803745 114.802041 A_O2_C3_H4 ZINC000096509569
117.569371 115.196082 118.198549 118.198549 118.236953 A_O2_C3_C5 ZINC000096509569
112.552722 113.723936 112.311405 112.311405 112.330305 A_C12_C11_C16 ZINC000096509569
109.949092 110.872023 109.086622 109.086622 109.090713 A_C9_C10_C12 ZINC000096509858
118.679843 119.380062 118.217978 118.217978 118.180368 A_N5_C6_N7 ZINC000098086437
131.167376 133.257196 128.312 128.312 128.409404 A_N7_C8_C12 ZINC000098086437
133.10713 130.305307 133.628807 133.628807 133.618619 A_C01_N7_C8 ZINC000098209721_1
131.308609 134.135291 131.353506 131.353506 131.366106 A_C01_N7_C10 ZINC000098209721_1
131.194513 130.175642 131.375209 131.375209 131.329733 A_C6_N7_C8 ZINC000098209721
133.957811 134.773864 134.022937 134.022937 134.068659 A_C6_N7_C10 ZINC000098209721
111.756306 112.564583 111.589208 111.589208 111.661174 A_O7_C5_N8 ZINC000098211098_1
115.149687 108.07028 115.535655 115.535655 115.504836 A_C1_C2_C5 ZINC000098213460
121.747726 125.831168 121.731406 121.731406 121.618165 A_C2_C4_S5 ZINC000100017698
123.276531 118.621939 123.150646 123.150646 123.139776 A_S5_C4_C6 ZINC000100017698
118.94399 123.450276 118.978801 118.978801 118.97863 A_C8_C15_O16 ZINC000100024675n_2
129.13901 129.390583 130.952193 131.559385 131.524133 A_C7_N8_C16 ZINC000100028601
115.534187 120.509405 117.470595 117.470595 117.697049 A_N3_C4_C5 ZINC000100116164
123.019192 124.851183 122.423516 122.423516 122.367901 A_N2_C7_C8 ZINC000100269068
126.774476 116.517201 127.213662 127.213662 127.141675 A_C7_C8_S9 ZINC000100269068
122.13729 135.919166 122.194773 122.194773 122.296407 A_C7_C8_C13 ZINC000100269068
114.95053 116.392231 114.947192 114.947192 114.960546 A_N3_N4_C5 ZINC000100741185_1
118.625718 125.424539 118.654503 118.654503 118.644123 A_N3_N4_H21 ZINC000100741185_1
120.197636 118.596806 118.259631 118.259631 118.038339 A_C2_C11_C13 ZINC000101036545
115.886856 119.599878 117.058126 117.058126 117.081406 A_C7_C5_N15 ZINC000101036545
106.275079 108.657647 104.7074 104.7074 104.942803 A_C10_C11_C13 ZINC000101036545
122.167595 114.745151 122.348634 122.348634 122.753011 A_C2_C4_C6 ZINC000101528567
120.055836 125.648842 119.974614 119.974614 119.730161 A_O5_C4_C6 ZINC000101528567
117.254405 119.636926 117.282264 117.282264 117.19734 A_O5_C4_N6 ZINC000102398934
117.061434 111.729922 116.125597 116.125597 116.4078 A_C4_C5_N7 ZINC000104105974
119.901135 117.323617 120.115523 120.115523 120.120997 A_C5_N7_H8 ZINC000104105974
58.9743453 57.2577095 59.8084335 59.8084335 59.803706 A_C5_N7_C10 ZINC000104105974
60.4288385 61.3904928 60.0834861 60.0834861 60.0900815 A_C5_C10_N7 ZINC000104105974
110.370042 116.007962 107.8153 107.8153 107.684224 A_H6_C5_N7 ZINC000104105974
111.082479 110.107468 111.257575 111.257575 111.211906 A_C5_C16_C9 ZINC000104506070
129.177093 130.539115 129.019768 129.019768 129.008061 A_C5_C16_C14 ZINC000104506070
107.210431 108.172246 111.235843 111.235843 111.250429 A_C01_C2_F1 ZINC000107120543n_1
113.420633 109.994302 114.437286 114.437286 114.463603 A_C4_C2_C12 ZINC000107256565
104.279697 112.024037 102.781163 102.781163 102.824062 A_F1_C2_C4 ZINC000107275006_1
110.276216 108.149914 110.950248 110.950248 110.925729 A_H3_C2_C4 ZINC000107275006_1
113.26854 113.536513 114.657205 114.657205 114.656076 A_C4_C2_C10 ZINC000107275006_1
111.870334 107.992856 111.820468 111.820468 111.800156 A_C1_C2_C5 ZINC000107277083
110.66648 114.444108 109.996964 109.996964 110.042721 A_N1_C5_C6 ZINC000107415772n
114.24413 117.487359 114.050291 114.050291 113.97717 A_C5_C6_O7 ZINC000107415772n
123.947476 125.982608 124.106095 124.106095 124.158735 A_C5_C6_O8 ZINC000107415772n
121.07017 119.590838 121.085465 121.085465 121.015122 A_C1_N2_C3 ZINC000108264175_1
110.153132 113.997678 110.295855 110.295855 110.305657 A_N4_C5_H6 ZINC000114969901
109.277484 111.479798 109.32853 109.32853 109.319561 A_C5_C14_C12 ZINC000114969901
105.015906 103.469701 105.107869 105.107869 105.194766 A_N12_O13_H21 ZINC000115416606
120.047947 123.03697 120.35942 120.35942 120.35942 A_C2_O12_C11 ZINC000115999507
110.686097 115.353729 110.684763 110.684763 110.671822 A_C2_C3_C4 ZINC000116666992_1
109.997796 106.74774 109.989808 109.989808 110.038791 A_C2_C3_O5 ZINC000116666992_1
108.088512 107.771301 108.332806 108.332806 108.42265 A_C2_C3_C6 ZINC000116666992
124.716537 120.362894 123.980947 123.980947 123.951419 A_C3_C6_S10 ZINC000116666992
108.412652 112.420689 108.735846 108.735846 108.689569 A_O5_C3_C6 ZINC000116666992
121.510243 122.082267 121.451865 121.451865 121.418048 A_C9_C15_N16 ZINC000129454406
118.170997 119.876094 121.745911 121.745911 122.055743 A_N6_C7_C8 ZINC000129511187
106.256602 111.510012 106.718888 106.718888 106.82063 A_C7_C8_H9 ZINC000129511187
111.302909 114.766612 111.999725 111.999725 112.050495 A_C7_C8_C10 ZINC000129511187
114.065861 110.222968 113.587238 113.587238 113.408855 A_C7_C8_S13 ZINC000129511187
117.767713 121.53988 118.857079 118.857079 118.75186 A_C8_C7_N14 ZINC000129511187
110.980729 110.008859 111.814918 111.814918 111.884641 A_C5_C7_S8 ZINC000138013524
110.233427 114.414945 109.277242 109.277242 109.14863 A_C5_C7_C12 ZINC000138013524
109.797858 110.060878 109.85187 109.85187 109.847959 A_C4_C5_N6 ZINC000142115061
124.356022 113.178343 123.885482 123.885482 123.863297 A_C4_C5_C13 ZINC000142115061
110.252507 108.927681 109.95509 109.95509 109.95199 A_C5_C13_H14 ZINC000142115061
116.947408 110.947906 117.171838 117.171838 117.160135 A_C5_C13_C15 ZINC000142115061
109.36679 111.578451 109.31632 109.31632 109.319284 A_C5_C13_N18 ZINC000142115061
125.731213 121.185727 126.064689 126.064689 126.089226 A_N6_C5_C13 ZINC000142115061
113.363152 119.548313 115.193802 115.037685 115.072097 A_S11_C12_C13 ZINC000142747837
117.017528 117.324416 117.393662 117.393662 117.405939 A_O1_N2_C4 ZINC000143190822
115.293598 122.868225 114.697911 114.697911 114.723659 A_N2_C4_C5 ZINC000143190822
116.550484 120.615983 116.198937 116.198937 116.128134 A_N2_C4_C16 ZINC000143190822
127.589464 116.514115 129.102808 129.102808 129.148194 A_C5_C4_C16 ZINC000143190822
128.392285 122.604366 126.741384 126.741384 126.746422 A_C5_N6_C7 ZINC000143190822
104.964731 103.255087 103.07871 103.07871 103.161757 A_N1_C2_C4 ZINC000144525278
115.944541 116.456282 116.154726 116.154726 116.234221 A_C2_C9_C11 ZINC000144525278
112.497213 117.87176 111.331464 111.331464 111.25493 A_C8_C9_C11 ZINC000144525278
110.055323 111.604126 109.926935 109.926935 109.912659 A_C9_C11_F12 ZINC000144525278
105.290921 105.026117 106.899924 106.899924 106.893131 A_H10_C9_C11 ZINC000144525278
117.39552 124.87847 117.010979 117.010979 116.537061 A_C6_C7_O11 ZINC000146516494
115.012859 118.040892 114.906051 114.906051 115.348913 A_C7_C6_N12 ZINC000146516494
108.348338 111.429508 107.082523 107.082523 107.05701 A_C2_C3_C13 ZINC000146653324
121.715427 117.747944 121.766461 121.766461 121.810726 A_C4_C5_O6 ZINC000148931276_1
125.046313 126.726549 125.305479 125.305479 125.350179 A_C2_C7_C8 ZINC000148931276n
118.187064 120.560469 117.693507 117.693507 117.682759 A_C4_C5_O6 ZINC000148931276n
108.44218 107.708113 108.002999 108.002999 108.00285 A_C4_C5_C8 ZINC000149842689
109.834265 111.772845 109.9131 109.9131 109.880392 A_C5_C8_N17 ZINC000149842689
119.399473 110.185745 119.601933 119.601933 119.605864 A_C2_C3_C4 ZINC000159711379
108.576149 116.582897 106.795746 106.795746 106.803581 A_C2_C3_H15 ZINC000159711379
120.68548 110.395104 122.768217 122.768217 122.87811 A_C2_N3_C4 ZINC000160988853
121.445217 125.064442 121.754948 121.754948 121.743976 A_C2_O10_C7 ZINC000169269125
113.517044 110.827567 116.678896 116.678896 116.501018 A_N8_C9_C11 ZINC000169793051
104.131471 104.505485 102.406421 102.406421 102.495222 A_C9_C11_C12 ZINC000169793051
104.594621 105.04071 104.593703 104.593703 104.654011 A_C9_C16_N13 ZINC000169793051
110.435723 109.820246 112.743741 112.743741 112.719951 A_N4_C10_C11 ZINC000169798718
107.309276 106.522455 107.355092 107.355092 107.524617 A_O1_C2_N15 ZINC000170620388
114.121967 117.497168 114.126451 114.126451 114.105865 A_N3_C4_C5 ZINC000172999540
121.064205 125.852937 121.094125 121.094125 121.231923 A_C5_C4_N10 ZINC000172999540
105.44697 104.883866 105.275674 105.275674 105.274636 A_N6_C13_C10 ZINC000192414207_1
124.307305 119.314292 125.231635 125.231635 125.209774 A_N9_C10_C11 ZINC000192414207_1
104.720682 104.683135 105.204981 105.204981 105.205219 A_N9_C10_C13 ZINC000192414207_1
122.770685 121.557423 123.638991 123.638991 123.612512 A_C10_N9_H21 ZINC000192414207_1
127.662184 125.18417 127.73329 127.73329 127.719903 A_C10_C13_O14 ZINC000192414207_1
108.399183 112.339557 110.61454 110.61454 110.605339 A_C6_C17_N10 ZINC000192634351n_1
112.203498 109.200616 111.761525 111.761525 111.763727 A_C7_C6_N18 ZINC000192634351n_1
125.380977 127.411562 125.394682 125.394682 125.506874 A_C5_C4_N8 ZINC000203989749_1
110.770313 112.848558 110.089545 110.089545 110.142068 A_C4_C9_N8 ZINC000204957972
120.813519 116.52655 119.495472 119.495472 119.439321 A_N8_C9_C10 ZINC000204957972
110.200828 113.626115 110.061179 110.061179 110.070862 A_C6_C12_C10 ZINC000204993205
106.190453 106.307884 106.365572 106.365572 106.367899 A_F1_C2_F3 ZINC000205331240_1
125.813469 124.844917 125.240656 125.240656 125.177616 A_C2_N3_S4 ZINC000205392892
110.635389 105.339039 110.765675 110.765675 110.758066 A_N3_S4_O5 ZINC000205392892
90.6249292 105.35745 90.3288345 90.3288345 90.3712871 A_N3_S4_N6 ZINC000205392892
112.736994 112.946265 112.624385 112.624385 112.656175 A_S4_N3_H13 ZINC000205392892
111.828679 100.86952 112.137956 112.137956 112.188218 A_O5_S4_N6 ZINC000205392892
131.389203 133.155151 131.425554 131.425554 131.469387 A_C2_N21_C19 ZINC000205690275_1
106.459059 104.266664 106.461173 106.461173 106.503326 A_C5_C6_N21 ZINC000205690275_1
118.941066 114.617325 118.123268 118.123268 118.10761 A_C6_N21_C19 ZINC000205690275_1
119.765081 123.543549 119.744717 119.744717 119.706517 A_C20_C19_N21 ZINC000205690275_1
110.526785 111.176849 110.415925 110.415925 110.626933 A_N1_C5_C7 ZINC000211404173
103.703945 105.797894 103.818476 103.818476 103.914214 A_C5_C12_C11 ZINC000211404173
116.698679 117.356623 116.742997 116.742997 116.669492 A_C5_C12_C14 ZINC000211404173
115.30256 114.989591 115.452132 115.452132 115.424502 A_C11_C12_C14 ZINC000211404173
110.155492 124.254323 111.506036 111.506036 111.510178 A_C8_C16_C15 ZINC000211577168n
110.585486 123.849549 113.631305 113.631305 113.506668 A_C8_C16_C15 ZINC000211577168
114.696742 107.599398 114.26337 114.26337 114.340381 A_C15_C16_C17 ZINC000211577168
124.071757 119.73953 123.383143 123.383143 123.410867 A_C02_C8_C17 ZINC000215765956_2
112.475796 110.256149 112.372305 112.372305 112.373019 A_N9_C8_C17 ZINC000215765956_2
123.243104 128.561322 123.120825 123.120825 123.120289 A_N9_C10_N11 ZINC000215765956_2
114.203451 111.785926 113.998022 113.998022 113.991265 A_N9_C10_N16 ZINC000215765956_2
119.024317 123.016443 118.981645 118.981645 118.979836 A_C10_N11_C13 ZINC000215765956_2
122.553445 119.641041 122.881153 122.881153 122.888446 A_N11_C10_N16 ZINC000215765956_2
120.699828 120.885226 121.059664 121.059664 121.052067 A_N11_C13_C14 ZINC000215765956_2
115.344159 119.480067 115.685954 115.685954 115.705718 A_N11_C13_H22 ZINC000215765956_2
123.700148 122.633765 123.544503 123.544503 123.55238 A_C13_C14_C15 ZINC000215765956_2
108.330269 110.797816 108.373363 108.373363 108.372925 A_C14_C15_N16 ZINC000215765956_2
117.371114 114.758144 117.409026 117.409026 117.410373 A_C15_C14_H23 ZINC000215765956_2
126.592643 128.962612 127.236942 127.236942 127.232898 A_C15_N16_C17 ZINC000215765956_2
105.031233 108.634791 103.882384 103.882384 103.847639 A_F1_C2_C4 ZINC000215837362_1
117.223069 123.079601 117.114875 117.114875 117.133436 A_N3_C4_C5 ZINC000217639593
113.267809 112.157733 113.017116 113.017116 112.953855 A_C4_C5_H16 ZINC000217639593
112.052469 111.106074 112.397343 112.397343 112.41568 A_C3_C4_H14 ZINC000217640949
114.618736 117.279163 114.677665 114.677665 114.622284 A_C4_C3_N7 ZINC000217640949
110.608119 116.025805 109.584379 109.584379 109.597737 A_C3_C4_N14 ZINC000217677017
120.899596 119.682104 118.18111 118.18111 118.170368 A_C4_N14_C15 ZINC000217677017
121.352659 120.817499 121.800545 121.800545 121.832529 A_C9_C8_C12 ZINC000217677017
119.029354 119.126021 117.962816 117.962816 117.983405 A_C12_N14_C15 ZINC000217677017
