#RMSD_ini RMSD_opt RMSD_reo RMSD_ret conf_ID zincID
0.24191812 0.220487577 0.345178499 0.342352256 7 2300TP
8.847379455E-02 4.885262501E-02 4.885262501E-02 4.923499146E-02 1 2300TQ
9.336255947E-02 5.520344768E-02 5.520344768E-02 5.440337656E-02 2 2300TQ
5.773105003E-02 5.157686647E-02 5.157686647E-02 5.152617984E-02 1 2300TR
6.029120927E-02 5.189642415E-02 5.189642415E-02 5.145565633E-02 2 2300TR
5.758646607E-02 5.151877401E-02 5.151877401E-02 5.14924264E-02 3 2300TR
5.276959287E-02 9.946825074E-02 9.946825074E-02 0.102141417 4 2300TR
5.293235759E-02 9.95424324E-02 9.95424324E-02 0.102213218 5 2300TR
4.338897526E-02 5.397226376E-02 5.397226376E-02 5.358186143E-02 1 2300TS
6.026757142E-02 7.131270598E-02 7.131270598E-02 7.131889582E-02 2 2300TS
5.688583333E-02 6.260397168E-02 6.260397168E-02 6.237525868E-02 3 2300TS
6.242936259E-02 6.412661212E-02 6.412661212E-02 6.428451874E-02 4 2300TS
4.958075965E-02 4.18004863E-02 4.18004863E-02 4.209385766E-02 5 2300TS
6.327506076E-02 5.546293201E-02 5.546293201E-02 5.532668758E-02 1 2300TT
6.326300507E-02 5.549371761E-02 5.549371761E-02 5.535655757E-02 2 2300TT
5.11230619E-02 5.977449668E-02 5.977449668E-02 5.909251459E-02 1 2300TU
5.86623964E-02 6.108023307E-02 6.108023307E-02 6.060428509E-02 2 2300TU
5.144859466E-02 5.645483386E-02 5.645483386E-02 5.594560346E-02 3 2300TU
5.680444915E-02 5.790906617E-02 5.790906617E-02 5.776664432E-02 4 2300TU
4.267090574E-02 4.699319322E-02 4.699319322E-02 4.613856207E-02 5 2300TU
5.702321085E-02 6.424144453E-02 6.424144453E-02 6.402621384E-02 6 2300TU
5.173369285E-02 5.412741204E-02 5.412741204E-02 5.344613807E-02 7 2300TU
6.118590232E-02 6.404641655E-02 6.404641655E-02 6.333899314E-02 8 2300TU
5.005460509E-02 5.171839523E-02 5.171839523E-02 5.111290661E-02 9 2300TU
5.259990439E-02 5.030731459E-02 5.030731459E-02 4.991393186E-02 10 2300TU
6.587023162E-02 7.792014093E-02 7.792014093E-02 7.708815771E-02 11 2300TU
4.530353112E-02 5.796455178E-02 5.796455178E-02 5.697950618E-02 12 2300TU
5.575128399E-02 6.263275791E-02 6.263275791E-02 6.19412225E-02 13 2300TU
5.501694965E-02 5.562867951E-02 5.562867951E-02 5.512322268E-02 14 2300TU
6.079493804E-02 5.874169179E-02 5.874169179E-02 5.875764279E-02 15 2300TU
6.029465196E-02 6.616121101E-02 6.616121101E-02 6.586235912E-02 16 2300TU
7.14612097E-02 7.796479972E-02 7.796479972E-02 7.764391863E-02 17 2300TU
0.265709507 6.379868488E-02 6.379868488E-02 6.369192766E-02 1 2300TV
0.265577935 6.389911667E-02 6.389911667E-02 6.377782891E-02 2 2300TV
0.104281366 9.117392712E-02 9.117392712E-02 9.133989151E-02 1 2300TW
0.103857316 8.368411932E-02 8.368411932E-02 8.396352124E-02 2 2300TW
0.132629389 0.122606745 0.122606745 0.123067127 3 2300TW
0.158938837 0.131466435 0.131466435 0.131852812 4 2300TW
0.121092942 0.108606485 0.108606485 0.10867534 5 2300TW
0.122995172 9.444226137E-02 9.444226137E-02 9.472667081E-02 6 2300TW
0.141199892 0.114038478 0.114038478 0.114146089 7 2300TW
0.153572416 0.115917701 0.115917701 0.115962984 8 2300TW
0.107509729 9.03304512E-02 9.03304512E-02 9.034798692E-02 9 2300TW
0.146888662 0.139063361 0.139063361 0.139293894 10 2300TW
0.134868937 0.10485721 0.10485721 0.105237242 11 2300TW
0.108304992 0.102662072 0.102662072 0.102864412 12 2300TW
0.115027173 8.535679407E-02 8.535679407E-02 8.560678377E-02 13 2300TW
6.617161296E-02 0.11546621 9.244995654E-02 9.13504299E-02 1 2300TX
7.176375511E-02 0.134665553 9.03011098E-02 9.395033504E-02 2 2300TX
0.150979057 7.65152104E-02 7.65152104E-02 7.649333249E-02 1 2300TY
0.126445599 5.737539662E-02 5.737539662E-02 5.775562088E-02 2 2300TY
0.125486355 6.126906892E-02 6.126906892E-02 6.233095527E-02 3 2300TY
0.112021131 5.667052135E-02 5.667052135E-02 5.550589735E-02 4 2300TY
0.126306907 7.578244769E-02 7.578244769E-02 7.540649236E-02 5 2300TY
0.230452904 0.113638306 0.113638306 0.112970695 6 2300TY
0.108936404 5.323727616E-02 5.323727616E-02 5.273877756E-02 7 2300TY
0.168194 6.754893845E-02 6.754893845E-02 6.792788458E-02 8 2300TY
0.113949352 6.610745841E-02 6.610745841E-02 6.791615288E-02 9 2300TY
7.418484464E-02 8.606078731E-02 8.606078731E-02 8.625530389E-02 1 2300TZ
5.540220414E-02 5.932711905E-02 5.932711905E-02 6.10146434E-02 2 2300TZ
5.75133135E-02 6.371929073E-02 6.371929073E-02 6.56089424E-02 3 2300TZ
7.319429443E-02 0.141257781 0.141257781 0.138820206 1 2300U0
7.471578841E-02 0.13651343 0.13651343 0.133835425 2 2300U0
5.324340424E-02 0.150719951 0.150719951 0.152487583 3 2300U0
5.992959992E-02 7.001659208E-02 7.001659208E-02 7.092978708E-02 1 2300U1
9.057241203E-02 6.522750744E-02 6.522750744E-02 6.616013131E-02 2 2300U1
9.152273301E-02 6.645480096E-02 6.645480096E-02 6.73433117E-02 3 2300U1
0.113420437 0.229993131 0.229993131 0.23586881 4 2300U1
6.739216715E-02 0.269357461 0.269357461 0.281871581 5 2300U1
5.766306922E-02 7.68529533E-02 7.68529533E-02 7.346365865E-02 6 2300U1
5.621666877E-02 0.301146603 0.301146603 0.249448135 7 2300U1
7.479447859E-02 6.200616237E-02 6.200616237E-02 6.241269427E-02 8 2300U1
7.664312856E-02 0.105240112 0.105240112 0.10380593 9 2300U1
0.20173926 9.024733287E-02 9.024733287E-02 9.085749839E-02 1 2300U3
0.119533694 9.048084135E-02 9.048084135E-02 9.203332487E-02 2 2300U3
0.265321825 0.143444372 0.143444372 0.143698946 3 2300U3
9.950225812E-02 7.72075705E-02 7.72075705E-02 7.719143684E-02 1 2300U4
9.048751153E-02 7.358144552E-02 7.358144552E-02 7.344478981E-02 2 2300U4
0.195318086 0.188791155 0.188791155 0.199159807 1 2300U5
0.20478291 0.210720643 0.210720643 0.207319934 2 2300U5
0.38860021 0.44726568 0.44726568 0.472177968 3 2300U5
0.150589362 0.147960093 0.147960093 0.15068772 4 2300U5
0.331517583 0.348890337 0.348890337 0.343682533 5 2300U5
0.122976481 0.122273639 0.122273639 0.122871133 6 2300U5
0.450150885 0.361232825 0.361232825 0.369021434 7 2300U5
0.101462595 9.750117911E-02 9.750117911E-02 9.892533933E-02 8 2300U5
8.15463408E-02 6.096292446E-02 6.096292446E-02 6.089163329E-02 1 2300U6
7.718317063E-02 6.29646773E-02 6.29646773E-02 6.168711407E-02 2 2300U6
0.150834821 0.126523744 0.126523744 0.125448267 3 2300U6
0.158170578 0.127374639 0.127374639 0.126338159 1 2300U8
9.566782014E-02 0.102717867 0.102717867 0.102365157 2 2300U8
9.095910314E-02 8.08848329E-02 8.08848329E-02 8.049294011E-02 3 2300U8
6.714113505E-02 0.106483323 0.106483323 0.106225214 4 2300U8
5.529876663E-02 8.676819945E-02 8.676819945E-02 8.617410798E-02 5 2300U8
0.118703357 0.114462423 0.114462423 0.114267548 6 2300U8
9.481388621E-02 9.122695492E-02 9.122695492E-02 9.095643686E-02 7 2300U8
0.12496502 0.183349414 0.183349414 0.182646985 8 2300U8
8.084525137E-02 9.775394548E-02 9.775394548E-02 9.773110881E-02 9 2300U8
0.151084931 0.155226571 0.155226571 0.155042278 10 2300U8
0.143481256 0.142109805 0.142109805 0.141861355 11 2300U8
9.4064643E-02 0.111180184 0.111180184 0.110628914 12 2300U8
4.875164253E-02 7.538193557E-02 7.538193557E-02 7.538822105E-02 1 2300U9
5.227581961E-02 8.899713793E-02 8.899713793E-02 8.914903559E-02 2 2300U9
6.456718014E-02 0.100852401 0.100852401 0.101029907 3 2300U9
0.137354483 9.502708294E-02 9.502708294E-02 9.74633767E-02 4 2300U9
4.392610647E-02 8.547449028E-02 8.547449028E-02 8.577364378E-02 5 2300U9
7.145174361E-02 0.100693201 0.100693201 0.100537274 6 2300U9
6.120055758E-02 7.214206397E-02 7.214206397E-02 7.264712839E-02 7 2300U9
4.571940879E-02 7.772595978E-02 7.772595978E-02 7.739234039E-02 8 2300U9
4.642622955E-02 7.833140421E-02 7.833140421E-02 7.806252115E-02 9 2300U9
4.362562321E-02 6.383629627E-02 6.383629627E-02 6.36282443E-02 10 2300U9
5.488776155E-02 9.115087523E-02 9.115087523E-02 9.075125594E-02 11 2300U9
4.980076896E-02 9.698285133E-02 9.698285133E-02 9.698528323E-02 12 2300U9
3.986277925E-02 6.410331929E-02 6.410331929E-02 6.395395506E-02 13 2300U9
9.524621779E-02 8.677579411E-02 8.677579411E-02 8.65891215E-02 14 2300U9
0.131483515 8.38726444E-02 8.38726444E-02 8.316696615E-02 15 2300U9
0.123479011 0.102105319 0.102105319 0.10386846 16 2300U9
7.705597395E-02 7.852230155E-02 7.852230155E-02 7.914950907E-02 17 2300U9
6.139443317E-02 8.576783241E-02 8.576783241E-02 8.613773614E-02 18 2300U9
5.673445509E-02 6.318414982E-02 6.318414982E-02 6.268224451E-02 19 2300U9
5.784832577E-02 6.24302296E-02 6.24302296E-02 6.20042803E-02 20 2300U9
4.344292687E-02 7.774910261E-02 7.774910261E-02 7.766882005E-02 21 2300U9
5.538371205E-02 7.806666706E-02 7.806666706E-02 7.849335093E-02 22 2300U9
5.526307815E-02 6.800586769E-02 6.800586769E-02 6.809631767E-02 23 2300U9
5.598201942E-02 6.9330528E-02 6.9330528E-02 6.943545759E-02 24 2300U9
5.598059219E-02 6.858963948E-02 6.858963948E-02 6.856084562E-02 25 2300U9
6.914507854E-02 7.560413879E-02 7.560413879E-02 7.570599747E-02 26 2300U9
6.716597642E-02 7.982734149E-02 7.982734149E-02 8.000566125E-02 27 2300U9
4.224406799E-02 8.406563508E-02 8.406563508E-02 8.350966334E-02 28 2300U9
0.193622162 0.165546819 0.165546819 0.165193322 1 2300UA
0.131173116 0.202470116 0.202470116 0.204542859 2 2300UA
0.130352915 0.333484869 0.333484869 0.333663067 3 2300UA
0.130257353 0.333877912 0.333877912 0.334059111 4 2300UA
8.825840213E-02 9.415480984E-02 9.415480984E-02 9.415480984E-02 1 2300UC
8.868716491E-02 9.46102441E-02 9.46102441E-02 9.46102441E-02 2 2300UC
8.292182247E-02 8.870738202E-02 8.870738202E-02 8.870738202E-02 3 2300UC
0.105390978 0.108708785 0.108708785 0.108708785 4 2300UC
0.11259756 0.117256634 0.117256634 0.117256634 5 2300UC
8.291921372E-02 9.242363715E-02 9.242363715E-02 9.242363715E-02 6 2300UC
0.110542933 0.120021564 0.120021564 0.120021564 7 2300UC
8.037072938E-02 8.889959994E-02 8.889959994E-02 8.889959994E-02 8 2300UC
8.597840538E-02 0.103338956 0.103338956 0.103338956 9 2300UC
9.275183659E-02 0.104842356 0.104842356 0.104842356 10 2300UC
0.297200472 0.132560228 0.132560228 0.132021831 1 2300UD
0.239929832 0.151602916 0.151602916 0.149899548 2 2300UD
0.237573624 0.150429476 0.150429476 0.148703462 3 2300UD
0.169807422 0.15049114 0.15049114 0.149732018 4 2300UD
0.295204597 0.13545048 0.13545048 0.134779135 5 2300UD
0.231187543 0.179235387 0.179235387 0.179438752 1 2300UE
6.71009761E-02 0.101356781 0.101356781 0.101464864 1 2300UF
5.160205594E-02 6.768430524E-02 6.768430524E-02 6.800705279E-02 2 2300UF
6.049968116E-02 0.100932441 0.100932441 0.100952424 3 2300UF
9.971432367E-02 0.123537035 0.123537035 0.123332325 4 2300UF
0.122544639 0.138540832 0.138540832 0.138806639 5 2300UF
0.119241951 0.119476519 0.119476519 0.1190675 6 2300UF
0.124229982 0.102285015 0.102285015 0.105492577 1 2300UH
0.123969757 0.101594795 0.101594795 0.104931533 2 2300UH
8.796876828E-02 0.134052005 0.134052005 0.132483002 3 2300UH
8.701670749E-02 0.13653405 0.13653405 0.134841483 4 2300UH
0.171439569 9.537926919E-02 9.537926919E-02 9.59816867E-02 5 2300UH
0.171801057 9.581475E-02 9.581475E-02 9.64029211E-02 6 2300UH
7.186089423E-02 6.745531145E-02 6.745531145E-02 7.103222643E-02 1 2300UI
6.778666081E-02 5.623730812E-02 5.623730812E-02 5.918997638E-02 2 2300UI
0.11041935 0.113065737 0.113065737 0.118337211 3 2300UI
9.758536677E-02 8.633681535E-02 8.633681535E-02 9.037019298E-02 4 2300UI
6.492478306E-02 5.347687119E-02 5.347687119E-02 5.608742959E-02 5 2300UI
5.498267152E-02 3.993363017E-02 3.993363017E-02 4.242534992E-02 6 2300UI
5.400580018E-02 3.83699832E-02 3.83699832E-02 4.128324695E-02 7 2300UI
4.887036525E-02 5.862951018E-02 5.862951018E-02 5.609954926E-02 8 2300UI
8.77904589E-02 7.6463947E-02 7.6463947E-02 8.052214506E-02 9 2300UI
5.741106271E-02 5.341867991E-02 5.341867991E-02 5.235401627E-02 10 2300UI
6.604191488E-02 7.254622312E-02 7.254622312E-02 7.560345335E-02 11 2300UI
0.108175577 9.103789468E-02 9.103789468E-02 9.363332704E-02 12 2300UI
6.998579145E-02 6.306651451E-02 6.306651451E-02 6.608954894E-02 13 2300UI
5.818164719E-02 7.498427577E-02 7.498427577E-02 7.513617928E-02 1 2300UJ
6.901611563E-02 8.779346923E-02 8.779346923E-02 8.794753279E-02 2 2300UJ
5.450593142E-02 8.601061243E-02 8.601061243E-02 8.625463862E-02 3 2300UJ
6.60517554E-02 6.075463968E-02 6.075463968E-02 6.087551842E-02 1 2300UK
5.566973423E-02 4.621301842E-02 4.621301842E-02 4.602322481E-02 2 2300UK
9.618926536E-02 9.655931429E-02 9.655931429E-02 9.69913683E-02 3 2300UK
5.370679737E-02 5.427674728E-02 5.427674728E-02 5.423037338E-02 4 2300UK
9.876532659E-02 0.108867368 0.108867368 0.109524871 5 2300UK
0.144891523 0.232083647 0.232083647 0.231411148 6 2300UK
0.100297285 0.11649106 0.11649106 0.116827926 7 2300UK
9.126079783E-02 0.139027272 0.139027272 0.139301737 8 2300UK
7.915739742E-02 6.443494218E-02 6.443494218E-02 6.389938889E-02 9 2300UK
5.862274917E-02 7.520859119E-02 7.520859119E-02 7.496873293E-02 10 2300UK
8.169560025E-02 6.399913743E-02 6.399913743E-02 6.376249817E-02 11 2300UK
0.102568167 0.100706544 0.100706544 0.100501437 12 2300UK
9.383271537E-02 4.745747096E-02 4.745747096E-02 4.681755239E-02 1 2300UL
7.843216421E-02 0.135532389 0.135532389 0.134136456 1 2300UM
6.264723442E-02 4.492598504E-02 4.492598504E-02 4.475136612E-02 2 2300UM
8.270597696E-02 8.906855488E-02 8.906855488E-02 8.913906016E-02 3 2300UM
9.725068674E-02 9.366064292E-02 9.366064292E-02 9.324752254E-02 1 2300UN
0.114908506 0.105278842 0.105278842 0.104976094 2 2300UN
0.114722512 0.105044427 0.105044427 0.104755942 3 2300UN
7.158912894E-02 5.758894636E-02 5.758894636E-02 5.726778293E-02 4 2300UN
0.1222963 0.110956974 0.110956974 0.110643139 5 2300UN
0.116189874 0.104290674 0.104290674 0.103937527 6 2300UN
0.119127154 0.107270458 0.107270458 0.106913666 7 2300UN
0.476787384 0.382858366 0.312318012 0.314830913 1 2300UP
0.480818341 0.313363859 0.299739871 0.300899379 2 2300UP
0.170817938 0.17790669 0.113384143 0.113111374 1 2300UQ
0.194262376 0.145877324 0.16675956 0.163109976 2 2300UQ
0.195201246 0.146076727 0.166298158 0.162560362 3 2300UQ
0.168841214 0.131757139 0.149637568 0.145978448 4 2300UQ
0.162491803 0.136446876 0.134233753 0.130508401 5 2300UQ
0.20195136 0.196772325 0.125154293 0.125523446 6 2300UQ
0.168995755 0.131836281 0.14974021 0.146074407 7 2300UQ
0.15112789 0.177775034 0.17380996 0.169269513 8 2300UQ
0.233484528 0.145642917 0.106241562 0.104612919 9 2300UQ
0.216668075 0.152773071 9.956224975E-02 9.877522949E-02 10 2300UQ
0.162602365 0.135831499 0.133992467 0.130263558 11 2300UQ
0.145773163 0.183583086 0.179036553 0.175586434 12 2300UQ
0.201696685 0.196073557 0.124781555 0.12510587 13 2300UQ
9.735534612E-02 6.97952583E-02 6.97952583E-02 6.97992128E-02 1 2300US
7.568221419E-02 7.520990726E-02 7.520990726E-02 7.518331804E-02 2 2300US
6.885439971E-02 4.794956618E-02 4.794956618E-02 4.80632737E-02 3 2300US
5.529549602E-02 7.495319465E-02 7.495319465E-02 7.505267214E-02 4 2300US
0.100498328 8.788612472E-02 8.788612472E-02 8.811753395E-02 5 2300US
5.450626096E-02 5.601479768E-02 5.601479768E-02 5.625149721E-02 6 2300US
5.284907795E-02 5.058765608E-02 5.058765608E-02 5.051478366E-02 7 2300US
6.383699166E-02 5.32246464E-02 5.32246464E-02 5.325395794E-02 8 2300US
7.207066563E-02 0.13117816 0.13117816 0.130268869 9 2300US
7.088176576E-02 0.129802003 0.129802003 0.128902597 10 2300US
8.325180653E-02 5.958757641E-02 5.958757641E-02 5.963556876E-02 11 2300US
8.245918846E-02 5.904783579E-02 5.904783579E-02 5.909814026E-02 12 2300US
6.459233144E-02 8.54241699E-02 8.54241699E-02 8.537706607E-02 13 2300US
7.84412811E-02 6.895481041E-02 6.895481041E-02 6.901276601E-02 14 2300US
9.808968997E-02 0.131843555 0.131843555 0.131495164 15 2300US
9.82908821E-02 0.132092389 0.132092389 0.131727766 16 2300US
5.541496244E-02 7.040096207E-02 7.040096207E-02 7.029855988E-02 17 2300US
5.032170074E-02 6.830715604E-02 6.830715604E-02 6.859611325E-02 18 2300US
8.004762704E-02 9.408872642E-02 9.408872642E-02 9.414810243E-02 19 2300US
9.344737331E-02 5.616094753E-02 5.616094753E-02 5.612079793E-02 20 2300US
5.944137958E-02 7.913978535E-02 7.913978535E-02 7.898200883E-02 21 2300US
5.648008587E-02 5.49889416E-02 5.49889416E-02 5.496255779E-02 22 2300US
7.653299776E-02 0.118135811 0.118135811 0.118215795 23 2300US
7.433064927E-02 9.185258473E-02 9.185258473E-02 9.205554196E-02 24 2300US
0.143822244 0.10689217 0.10689217 0.106421646 25 2300US
7.915325153E-02 0.111216165 0.111216165 0.111317713 26 2300US
6.657410246E-02 5.913429896E-02 5.913429896E-02 5.914553981E-02 27 2300US
6.800804737E-02 0.119039547 0.119039547 0.118830812 28 2300US
4.613098664E-02 4.961888758E-02 4.961888758E-02 4.976819425E-02 29 2300US
5.603561552E-02 6.101088938E-02 6.101088938E-02 6.101161157E-02 30 2300US
7.560980793E-02 9.394246582E-02 9.394246582E-02 9.372491478E-02 31 2300US
6.984622265E-02 6.062416086E-02 6.062416086E-02 6.067716046E-02 32 2300US
6.798088337E-02 6.940844314E-02 6.940844314E-02 6.915009249E-02 33 2300US
6.562697183E-02 0.115370377 0.115370377 0.11543524 34 2300US
6.44855548E-02 0.115636224 0.115636224 0.115705679 35 2300US
6.452675059E-02 9.634191005E-02 9.634191005E-02 9.648686954E-02 36 2300US
7.232616064E-02 7.850734015E-02 7.850734015E-02 7.841896454E-02 37 2300US
8.266839377E-02 0.123641236 0.123641236 0.123860635 38 2300US
6.803161041E-02 0.109154296 0.109154296 0.109183314 39 2300US
5.888849928E-02 5.679830823E-02 5.679830823E-02 5.677600404E-02 40 2300US
5.858573238E-02 0.147775732 0.147775732 0.147781048 41 2300US
6.424095162E-02 5.620119112E-02 5.620119112E-02 5.622320934E-02 42 2300US
6.420067691E-02 5.638739951E-02 5.638739951E-02 5.640902826E-02 43 2300US
4.527561307E-02 5.513005894E-02 5.513005894E-02 5.520208618E-02 44 2300US
6.553906763E-02 9.320887273E-02 9.320887273E-02 9.324426416E-02 45 2300US
6.155953235E-02 8.79478245E-02 8.79478245E-02 8.810305453E-02 46 2300US
7.61515036E-02 5.522757867E-02 5.522757867E-02 5.524536888E-02 47 2300US
0.226385565 0.36788283 0.36788283 0.349304583 1 2300UU
0.226642367 0.367313803 0.367313803 0.349050534 2 2300UU
0.188995696 0.360513156 0.360513156 0.337272887 3 2300UU
7.971028169E-02 0.103745346 0.103745346 9.975367534E-02 4 2300UU
8.027116076E-02 0.103445211 0.103445211 9.945066823E-02 5 2300UU
7.929538987E-02 0.110316468 0.110316468 0.106338438 6 2300UU
8.202183505E-02 0.125953884 0.125953884 0.141789465 7 2300UU
0.117596572 0.183195556 0.183195556 0.206259585 8 2300UU
9.392952866E-02 0.152549204 0.152549204 0.145901959 9 2300UU
7.831240841E-02 0.253510034 0.253510034 0.246040135 10 2300UU
8.224493019E-02 0.126152597 0.126152597 0.1422787 11 2300UU
7.818202056E-02 0.253795799 0.253795799 0.246276178 12 2300UU
0.185515426 0.195296243 0.195296243 0.186058724 13 2300UU
0.217070245 0.235015833 0.235015833 0.224540082 14 2300UU
0.217032695 0.235960751 0.235960751 0.225138425 15 2300UU
0.224317858 0.311797832 0.311797832 0.304013709 16 2300UU
0.240549819 0.310919471 0.310919471 0.30449874 17 2300UU
9.524277215E-02 0.222759799 0.222759799 0.218017055 1 2300UT
0.122635362 0.347066835 0.347066835 0.341555018 2 2300UT
0.739889619 0.286039509 0.286039509 0.283890327 3 2300UT
5.22755092E-02 3.755082382E-02 3.755082382E-02 3.764170363E-02 1 2300UW
7.144406518E-02 7.762634142E-02 7.762634142E-02 7.763984111E-02 2 2300UW
8.032973064E-02 5.818932308E-02 5.818932308E-02 5.830060307E-02 3 2300UW
9.289943706E-02 5.414359844E-02 5.414359844E-02 5.37468804E-02 1 2300UY
7.585901165E-02 9.535999866E-02 9.535999866E-02 9.472575198E-02 1 2300UX
0.140360919 0.160593023 0.160593023 0.159422555 1 2300UZ
0.347974061 0.187185942 0.187185942 0.186929772 2 2300UZ
0.149208412 0.136395403 0.136395403 0.13504175 3 2300UZ
4.642161941E-02 4.383941744E-02 4.383941744E-02 4.411969511E-02 1 2300V0
4.669262606E-02 4.774221166E-02 4.774221166E-02 4.798611461E-02 2 2300V0
5.995372559E-02 5.504317306E-02 5.504317306E-02 5.554120057E-02 3 2300V0
5.59860121E-02 5.742739087E-02 5.742739087E-02 5.809255979E-02 4 2300V0
5.908679272E-02 6.524389135E-02 6.524389135E-02 6.55403977E-02 5 2300V0
6.545021228E-02 7.951099181E-02 7.951099181E-02 7.786604174E-02 1 2300V2
7.517930178E-02 7.849034855E-02 7.849034855E-02 7.795508698E-02 2 2300V2
0.111959625 0.141770379 0.141770379 0.113969765 1 2300V4
8.078039871E-02 7.428821821E-02 7.428821821E-02 7.516896526E-02 1 2300V5
7.812995243E-02 9.747304509E-02 9.747304509E-02 9.768687434E-02 2 2300V5
7.822515553E-02 9.760017977E-02 9.760017977E-02 9.782859729E-02 3 2300V5
7.833016469E-02 9.774675066E-02 9.774675066E-02 9.796209589E-02 4 2300V5
0.123440467 0.185043113 0.185043113 0.184783856 1 2300V6
0.109885561 0.177477667 0.177477667 0.17712613 2 2300V6
0.143539189 0.188322145 0.188322145 0.187697735 3 2300V6
0.155258746 0.161820688 0.161820688 0.161016147 4 2300V6
0.193389418 0.22276521 0.22276521 0.222381765 5 2300V6
0.136023741 0.260076574 0.260076574 0.260567671 6 2300V6
0.17827164 0.235436512 0.235436512 0.235233465 7 2300V6
0.112040091 0.178571296 0.178571296 0.178708251 8 2300V6
8.349799545E-02 0.154088383 0.154088383 0.154254267 9 2300V6
4.762998208E-02 5.014913515E-02 5.014913515E-02 5.006388339E-02 1 2300V7
0.275067994 9.280354004E-02 9.280354004E-02 9.438542196E-02 1 2300V8
0.271582363 9.176454141E-02 9.176454141E-02 9.10665955E-02 2 2300V8
0.230384139 0.142857718 0.142857718 0.146006911 3 2300V8
0.189028705 0.104470899 0.104470899 0.104407089 4 2300V8
0.189627893 0.105633269 0.105633269 0.105567716 5 2300V8
0.134419077 0.101863953 0.101863953 0.101647052 6 2300V8
0.237175781 9.860989832E-02 9.860989832E-02 9.819138853E-02 7 2300V8
0.215693816 0.151348449 0.151348449 0.151590108 1 2300VA
7.355093165E-02 4.849926745E-02 4.849926745E-02 4.826305179E-02 2 2300VA
9.029954787E-02 5.67883037E-02 5.67883037E-02 5.691490901E-02 3 2300VA
0.292687135 0.197695754 0.197695754 0.196972191 1 2300V9
0.397106073 0.262365062 0.262365062 0.262399563 2 2300V9
0.292002054 0.197014261 0.197014261 0.19628788 3 2300V9
0.106465952 0.131444799 0.210917155 0.210837234 1 2300VB
0.169860059 0.15437199 0.204278747 0.203729718 2 2300VB
3.716716591E-02 3.817771816E-02 3.817771816E-02 3.817771816E-02 1 2300VC
5.669259227E-02 5.499032228E-02 5.499032228E-02 5.499032228E-02 2 2300VC
9.098255577E-02 8.824074237E-02 8.824074237E-02 8.824074237E-02 3 2300VC
0.103335935 8.379846146E-02 8.379846146E-02 8.379846146E-02 4 2300VC
5.595236306E-02 8.82510449E-02 8.82510449E-02 8.82510449E-02 5 2300VC
5.686717767E-02 8.94089449E-02 8.94089449E-02 8.94089449E-02 6 2300VC
7.07551627E-02 6.941596603E-02 6.941596603E-02 6.941596603E-02 7 2300VC
5.114939011E-02 6.337396531E-02 6.337396531E-02 6.337396531E-02 8 2300VC
5.077316205E-02 6.292507408E-02 6.292507408E-02 6.292507408E-02 9 2300VC
7.248847015E-02 6.616632828E-02 6.616632828E-02 6.616632828E-02 10 2300VC
7.355609628E-02 6.699478888E-02 6.699478888E-02 6.699478888E-02 11 2300VC
7.556101888E-02 7.305551156E-02 7.305551156E-02 7.305551156E-02 12 2300VC
5.606898378E-02 4.828226434E-02 4.828226434E-02 4.828226434E-02 13 2300VC
5.616012617E-02 5.334263521E-02 5.334263521E-02 5.334263521E-02 14 2300VC
7.246906668E-02 2.889734072E-02 2.889734072E-02 2.922263876E-02 1 2300VE
8.460157131E-02 3.812351959E-02 3.812351959E-02 3.849519448E-02 2 2300VE
5.228231645E-02 4.297610035E-02 4.297610035E-02 4.312999988E-02 3 2300VE
5.187427118E-02 4.261169646E-02 4.261169646E-02 4.276580129E-02 4 2300VE
6.682625556E-02 5.65363158E-02 5.65363158E-02 5.665205227E-02 5 2300VE
6.559732897E-02 5.560254066E-02 5.560254066E-02 5.571269005E-02 6 2300VE
4.705318801E-02 6.11547017E-02 6.11547017E-02 6.103493632E-02 7 2300VE
4.792255646E-02 6.044211556E-02 6.044211556E-02 6.034241008E-02 8 2300VE
3.933939061E-02 3.656748951E-02 3.656748951E-02 3.673811586E-02 9 2300VE
5.287464004E-02 4.511645232E-02 4.511645232E-02 4.520732021E-02 10 2300VE
5.163134629E-02 4.417934476E-02 4.417934476E-02 4.425680831E-02 11 2300VE
3.387238182E-02 2.845990919E-02 2.845990919E-02 2.852260233E-02 12 2300VE
3.645692441E-02 3.781557384E-02 3.781557384E-02 3.802936288E-02 13 2300VE
4.602937159E-02 5.798961625E-02 5.798961625E-02 5.778895434E-02 1 2300VF
6.609315931E-02 4.506980818E-02 4.506980818E-02 4.450835868E-02 2 2300VF
5.569389819E-02 5.500408599E-02 5.500408599E-02 5.539286018E-02 3 2300VF
6.337570162E-02 4.884136767E-02 4.884136767E-02 4.815923844E-02 4 2300VF
6.434231075E-02 8.688775072E-02 8.688775072E-02 8.515054485E-02 5 2300VF
5.117787358E-02 5.616770023E-02 5.616770023E-02 5.679622416E-02 6 2300VF
5.652284064E-02 7.241544371E-02 7.241544371E-02 7.143235787E-02 7 2300VF
5.973962885E-02 7.824824257E-02 7.824824257E-02 7.826905913E-02 8 2300VF
5.260792964E-02 9.231679938E-02 9.231679938E-02 9.23214617E-02 9 2300VF
6.357385362E-02 5.978263643E-02 5.978263643E-02 6.102286199E-02 10 2300VF
