#RMSD_ini RMSD_opt RMSD_reo RMSD_ret conformation_ID zincID
0.421242273 0.852458883 0.852458883 0.866397635 3 2300UH
0.40521168 0.848375181 0.848375181 0.862222275 4 2300UH
0.175609014 0.790857231 0.790857231 0.799746574 5 2300UH
0.175596097 0.791143189 0.791143189 0.800032404 6 2300UH
0.120675044 0.225090358 0.225090358 0.222027651 1 2300UI
0.126271444 9.329363298E-02 9.329363298E-02 9.448454374E-02 2 2300UI
0.21741414 0.300947601 0.300947601 0.35616906 3 2300UI
0.19905973 0.216326687 0.216326687 0.229882488 4 2300UI
0.134922084 6.536669121E-02 6.536669121E-02 7.046946228E-02 5 2300UI
0.6924041 0.762545128 0.762545128 0.755498404 6 2300UI
8.769026517E-02 8.717598686E-02 8.717598686E-02 9.035980559E-02 7 2300UI
6.813623312E-02 0.105290903 0.105290903 0.100004712 8 2300UI
0.242182164 9.834797813E-02 9.834797813E-02 0.101780193 9 2300UI
0.102550318 0.283521592 0.283521592 0.281369937 10 2300UI
7.086522896E-02 8.120862572E-02 8.120862572E-02 8.747401268E-02 11 2300UI
0.573420116 0.104749834 0.104749834 0.110682116 12 2300UI
0.108365362 0.121372527 0.121372527 0.129160174 13 2300UI
0.166547396 0.188077023 0.188077023 0.188256359 1 2300UJ
0.160113844 0.655924484 0.655924484 0.655136917 2 2300UJ
0.152806596 0.890185353 0.890185353 0.891178506 3 2300UJ
0.193513032 0.369164379 0.369164379 0.368257356 1 2300UK
0.157948523 0.2945653 0.2945653 0.295144195 2 2300UK
0.21158092 0.370288338 0.370288338 0.371121542 3 2300UK
9.771215102E-02 0.104937934 0.104937934 0.103462238 4 2300UK
0.15094906 0.379398787 0.379398787 0.378975083 5 2300UK
0.21019148 0.121096808 0.121096808 0.121756135 6 2300UK
0.279329513 0.168355134 0.168355134 0.168680428 7 2300UK
0.221706303 0.198711598 0.198711598 0.199094827 8 2300UK
0.102019484 0.678723458 0.678723458 0.678859221 9 2300UK
0.319243847 1.20585436 1.20585436 1.20634025 10 2300UK
8.024631219E-02 0.786741219 0.786741219 0.787190588 11 2300UK
0.470485641 1.17406946 1.17406946 1.17421145 12 2300UK
0.40762702 0.409792041 0.409792041 0.410000598 1 2300UL
0.163647214 0.297510593 0.297510593 0.297471365 1 2300UM
0.553659103 0.610714216 0.610714216 0.611325245 2 2300UM
0.16048073 0.237852 0.237852 0.237395326 3 2300UM
0.205754615 0.143350912 0.143350912 0.142778974 1 2300UN
0.167905719 0.131552474 0.131552474 0.131188495 2 2300UN
0.167793351 0.131398015 0.131398015 0.131034514 3 2300UN
1.15545757 0.120254244 0.120254244 0.120602134 4 2300UN
0.147648525 0.301219867 0.301219867 0.299717946 5 2300UN
1.16756004 0.213235012 0.213235012 0.216460757 6 2300UN
1.16803971 0.212324306 0.212324306 0.215493227 7 2300UN
0.520024988 0.40813515 0.333108079 0.336169562 1 2300UP
0.515257306 0.331609907 0.316405713 0.317947357 2 2300UP
0.733388567 0.697467108 0.568898291 0.603427073 1 2300UQ
0.909206559 0.969494473 0.247160213 0.992028533 2 2300UQ
0.909381261 0.969525762 0.246931382 0.992016488 3 2300UQ
0.258662998 0.234646237 0.236469971 0.233119971 4 2300UQ
0.277190792 0.76736033 0.329794372 0.303888967 5 2300UQ
0.736694027 0.239922886 0.153343174 0.153387 6 2300UQ
0.258519071 0.234457947 0.236370668 0.233003397 7 2300UQ
0.219639221 0.204396037 0.184357061 0.179166944 8 2300UQ
0.757067002 0.167890241 0.158725136 0.157608418 9 2300UQ
0.60686539 0.546569293 0.508195162 0.504304278 10 2300UQ
0.27743435 0.768156694 0.32973679 0.303910418 11 2300UQ
0.218197025 0.225841766 0.416769984 0.395812229 12 2300UQ
0.736807465 0.239929944 0.153208229 0.153265951 13 2300UQ
0.127646993 0.221622785 0.221622785 0.22185894 1 2300US
0.692345435 0.122548444 0.122548444 0.12311058 2 2300US
0.722191927 0.103785951 0.103785951 0.104292555 3 2300US
0.205876761 0.198806711 0.198806711 0.200333158 4 2300US
9.476573597E-02 0.292325121 0.292325121 0.290823828 5 2300US
9.756556708E-02 0.285776798 0.285776798 0.282627087 6 2300US
0.113135961 0.333162731 0.333162731 0.333724387 7 2300US
0.104623741 0.391162367 0.391162367 0.39260479 8 2300US
0.797338144 0.506833326 0.506833326 0.50701273 9 2300US
0.797863886 0.506576411 0.506576411 0.506754415 10 2300US
0.653358074 0.122362169 0.122362169 0.122563677 11 2300US
0.654293253 0.121813068 0.121813068 0.12201898 12 2300US
0.548241967 0.374347348 0.374347348 0.373458517 13 2300US
0.11268135 0.310756267 0.310756267 0.312338057 14 2300US
0.520382619 9.683651096E-02 9.683651096E-02 9.644424558E-02 15 2300US
0.520013357 9.70199614E-02 9.70199614E-02 9.662348322E-02 16 2300US
0.611844706 8.244425852E-02 8.244425852E-02 8.304609584E-02 17 2300US
0.133872283 0.210532887 0.210532887 0.211858906 18 2300US
0.20224191 0.147033465 0.147033465 0.147394091 19 2300US
0.754170714 0.315260839 0.315260839 0.315979391 20 2300US
9.776495934E-02 0.105819441 0.105819441 0.105858648 21 2300US
0.104705872 0.224712026 0.224712026 0.224826906 22 2300US
0.121777168 0.173672029 0.173672029 0.174116012 23 2300US
0.143015723 0.449693044 0.449693044 0.44966838 24 2300US
0.106338596 0.235847876 0.235847876 0.235118013 25 2300US
1.24388063 0.257377 0.257377 0.257513852 26 2300US
0.114484563 0.718877616 0.718877616 0.721417068 27 2300US
9.922619449E-02 0.641404047 0.641404047 0.641619508 28 2300US
0.103378059 0.280799543 0.280799543 0.279439493 29 2300US
7.351204318E-02 0.210797325 0.210797325 0.210487206 30 2300US
0.110751982 0.155224697 0.155224697 0.154912318 31 2300US
0.101909943 0.869376784 0.869376784 0.869921808 32 2300US
0.136584845 0.182135729 0.182135729 0.182482171 33 2300US
0.328094969 0.392807793 0.392807793 0.391021573 34 2300US
0.328137289 0.392868583 0.392868583 0.391082638 35 2300US
0.856511109 0.247267868 0.247267868 0.249194335 36 2300US
0.235995352 0.271666758 0.271666758 0.270766256 37 2300US
0.353050858 0.25090505 0.25090505 0.252122011 38 2300US
0.155455073 0.148475703 0.148475703 0.14670708 39 2300US
6.712069079E-02 0.394988377 0.394988377 0.394135169 40 2300US
0.103034762 0.567051165 0.567051165 0.566894315 41 2300US
0.127852665 0.548377508 0.548377508 0.547362213 42 2300US
0.128720785 0.551641904 0.551641904 0.550629727 43 2300US
0.833262676 0.208270359 0.208270359 0.208929544 44 2300US
0.30904925 9.153311753E-02 9.153311753E-02 9.161072077E-02 45 2300US
0.237710077 0.314046579 0.314046579 0.314442913 46 2300US
9.32691155E-02 0.184646922 0.184646922 0.182666429 47 2300US
0.359642315 0.6731706 0.6731706 0.653579446 1 2300UU
0.359989928 0.673081675 0.673081675 0.653492282 2 2300UU
0.314899554 0.694300567 0.694300567 0.673890632 3 2300UU
0.318931411 0.314844007 0.314844007 0.313454986 4 2300UU
0.313412227 0.309244677 0.309244677 0.307837518 5 2300UU
0.315829244 0.318458876 0.318458876 0.317154038 6 2300UU
0.35426424 0.856248661 0.856248661 0.875610225 7 2300UU
0.326788422 0.824965295 0.824965295 0.845740869 8 2300UU
0.354902009 0.454608084 0.454608084 0.454704403 9 2300UU
0.290594009 0.371173314 0.371173314 0.370124912 10 2300UU
0.354281742 0.856188203 0.856188203 0.875559733 11 2300UU
0.290131568 0.370812759 0.370812759 0.369766536 12 2300UU
0.320224533 0.382476809 0.382476809 0.366270023 13 2300UU
0.36250607 0.41996811 0.41996811 0.405122005 14 2300UU
0.368153601 0.424745932 0.424745932 0.410114092 15 2300UU
0.86275762 0.91783855 0.91783855 0.900919974 16 2300UU
0.855797787 0.924510337 0.924510337 0.908010378 17 2300UU
0.347177851 0.992978093 0.992978093 0.999456398 1 2300UT
0.46096294 0.461610585 0.461610585 0.45677293 2 2300UT
0.589321815 0.379972073 0.379972073 0.374243101 3 2300UT
0.223851392 0.104450951 0.104450951 0.104456823 1 2300UW
0.17810648 0.237210363 0.237210363 0.237494917 2 2300UW
0.304457511 0.192478526 0.192478526 0.193081637 3 2300UW
0.929258913 0.573429612 0.573429612 0.573185789 1 2300UY
0.72016949 7.834616414E-02 7.834616414E-02 7.79220296E-02 1 2300UX
0.193449324 0.239404749 0.239404749 0.235777193 1 2300UZ
0.668439344 0.578073171 0.578073171 0.577493403 2 2300UZ
0.862097118 0.211444293 0.211444293 0.212239825 3 2300UZ
0.134898053 0.135694014 0.135694014 0.136733943 1 2300V0
7.711828566E-02 7.928086804E-02 7.928086804E-02 8.017843722E-02 2 2300V0
0.141598489 9.804150536E-02 9.804150536E-02 9.865295625E-02 3 2300V0
9.217402422E-02 8.119075488E-02 8.119075488E-02 8.176285666E-02 4 2300V0
0.110658771 9.453912905E-02 9.453912905E-02 9.440861989E-02 5 2300V0
6.865038817E-02 0.633094291 0.633094291 0.63444624 1 2300V2
0.535632752 0.692574992 0.692574992 0.692960159 2 2300V2
0.115896709 0.154160542 0.154160542 0.114723702 1 2300V4
0.27547931 0.304647883 0.304647883 0.31849257 1 2300V5
0.285192471 0.314652097 0.314652097 0.343474935 2 2300V5
0.285247877 0.314718391 0.314718391 0.343598947 3 2300V5
7.687433979E-02 9.753691703E-02 9.753691703E-02 9.778588453E-02 4 2300V5
0.323957814 0.377665938 0.377665938 0.379530365 1 2300V6
0.294451082 0.231733189 0.231733189 0.23025253 2 2300V6
0.232633528 0.188532657 0.188532657 0.18711583 3 2300V6
0.263228508 0.238934065 0.238934065 0.23847595 4 2300V6
0.194103096 0.173226067 0.173226067 0.173159206 5 2300V6
0.308341118 0.376282443 0.376282443 0.374918125 6 2300V6
0.185960669 0.207775882 0.207775882 0.208135355 7 2300V6
0.242138865 0.293415889 0.293415889 0.296517422 8 2300V6
0.139478999 0.157562589 0.157562589 0.157526161 9 2300V6
6.802134616E-02 5.435957422E-02 5.435957422E-02 5.548767115E-02 1 2300V7
0.227434675 0.133407147 0.133407147 0.135312188 1 2300V8
0.196990957 8.264795551E-02 8.264795551E-02 8.165240427E-02 2 2300V8
0.212117461 0.14391328 0.14391328 0.141686264 3 2300V8
0.146293428 0.169853162 0.169853162 0.168768125 4 2300V8
0.146331567 0.169894009 0.169894009 0.168807628 5 2300V8
0.93279389 0.144226258 0.144226258 0.143818721 6 2300V8
0.185939916 0.103639319 0.103639319 0.101568154 7 2300V8
0.258426285 0.269647931 0.269647931 0.269464874 1 2300VA
0.759157447 0.742194136 0.742194136 0.742116889 2 2300VA
8.220384872E-02 5.548265585E-02 5.548265585E-02 5.586032061E-02 3 2300VA
0.311511701 0.212521175 0.212521175 0.211846524 1 2300V9
0.475663424 0.341294422 0.341294422 0.341168497 2 2300V9
0.310783911 0.211929859 0.211929859 0.211256549 3 2300V9
0.112473981 0.131438413 0.195492575 0.195292572 1 2300VB
0.11711308 0.154364427 0.205560285 0.205112303 2 2300VB
6.81531609E-02 0.100115581 0.100115581 0.100115581 1 2300VC
0.122623372 0.113828409 0.113828409 0.113828409 2 2300VC
0.177025 0.153039889 0.153039889 0.153039889 3 2300VC
0.360233514 0.137236355 0.137236355 0.137236355 4 2300VC
0.680148614 0.288034444 0.288034444 0.288034444 5 2300VC
0.680108211 0.288012939 0.288012939 0.288012939 6 2300VC
0.108889158 0.107066337 0.107066337 0.107066337 7 2300VC
1.43336135 0.254264798 0.254264798 0.254264798 8 2300VC
1.43368178 0.254607291 0.254607291 0.254607291 9 2300VC
0.138384494 7.684876556E-02 7.684876556E-02 7.684876556E-02 10 2300VC
0.138168421 7.664452861E-02 7.664452861E-02 7.664452861E-02 11 2300VC
0.11574239 9.857331542E-02 9.857331542E-02 9.857331542E-02 12 2300VC
0.131154562 0.251035404 0.251035404 0.251035404 13 2300VC
0.267277648 0.104034903 0.104034903 0.104034903 14 2300VC
5.735002353E-02 2.874959639E-02 2.874959639E-02 2.907017159E-02 1 2300VE
6.131833635E-02 2.995971193E-02 2.995971193E-02 3.025493151E-02 2 2300VE
4.410094125E-02 4.484851185E-02 4.484851185E-02 4.464290709E-02 3 2300VE
4.381639157E-02 4.451015663E-02 4.451015663E-02 4.431053328E-02 4 2300VE
4.747198273E-02 4.15266969E-02 4.15266969E-02 4.151305021E-02 5 2300VE
4.736516856E-02 4.153390616E-02 4.153390616E-02 4.151416431E-02 6 2300VE
1.13166081 0.344811655 0.344811655 0.344624663 7 2300VE
1.13152932 0.344936848 0.344936848 0.344749795 8 2300VE
7.826851021E-02 8.14133526E-02 8.14133526E-02 8.15522394E-02 9 2300VE
7.82674887E-02 8.138175663E-02 8.138175663E-02 8.155210706E-02 10 2300VE
7.848385568E-02 8.156656097E-02 8.156656097E-02 8.173342627E-02 11 2300VE
0.700292292 4.089098877E-02 4.089098877E-02 3.930310824E-02 12 2300VE
0.700228427 4.182298602E-02 4.182298602E-02 3.925588862E-02 13 2300VE
7.477591977E-02 0.117466694 0.117466694 0.116656488 1 2300VF
5.836277476E-02 0.124387761 0.124387761 0.123221938 2 2300VF
0.292151348 0.327513076 0.327513076 0.329808479 3 2300VF
0.117213562 7.043357326E-02 7.043357326E-02 7.178496796E-02 4 2300VF
0.105997796 0.103863926 0.103863926 9.081900152E-02 5 2300VF
0.224361131 0.210237733 0.210237733 0.211783639 6 2300VF
0.162500352 0.159196453 0.159196453 0.159283981 7 2300VF
9.524900603E-02 0.146556214 0.146556214 0.146802857 8 2300VF
0.163444676 0.183270704 0.183270704 0.183389887 9 2300VF
8.812333961E-02 1.03495256 1.03495256 1.03289736 10 2300VF
0.79303705 0.317674421 0.317674421 0.327030732 1 2300VD
0.787723148 0.35480302 0.35480302 0.365076888 2 2300VD
0.468879468 0.3120192 0.3120192 0.320043597 3 2300VD
0.81503682 0.32879548 0.32879548 0.338146195 4 2300VD
0.958818033 0.343216835 0.343216835 0.354186293 5 2300VD
0.335211896 0.512915657 0.512915657 0.317402247 6 2300VD
0.334868062 0.512557443 0.512557443 0.31738501 7 2300VD
1.16121786 0.393233236 0.393233236 0.384111545 8 2300VD
0.91625155 0.333619202 0.333619202 0.342227784 9 2300VD
0.64110378 0.306455561 0.306455561 0.318726558 10 2300VD
0.36200428 1.11610806 1.11610806 1.24843337 11 2300VD
0.828981539 0.374488703 0.374488703 0.375138237 12 2300VD
0.245249284 0.314041951 0.314041951 0.314148836 1 2300VG
1.00517462 0.145264628 0.145264628 0.140071948 2 2300VG
0.816014935 0.109129151 0.109129151 0.109054717 3 2300VG
0.861974986 0.115509489 0.115509489 0.114910136 4 2300VG
0.861723125 0.115215755 0.115215755 0.11463162 5 2300VG
0.309579648 0.538494166 0.538494166 0.587705305 6 2300VG
0.30990586 0.589099789 0.589099789 0.592168468 7 2300VG
0.119340381 0.113081768 0.113081768 0.11279831 8 2300VG
0.238760489 0.391651267 0.391651267 0.393626932 9 2300VG
0.239876528 0.393555914 0.393555914 0.395517269 10 2300VG
0.190267485 0.123683064 0.123683064 0.123804775 11 2300VG
0.190427314 0.123762667 0.123762667 0.123884145 12 2300VG
0.310845935 0.354780751 0.354780751 0.371280981 13 2300VG
0.310920013 0.354748683 0.354748683 0.371249786 14 2300VG
0.161397975 0.145800843 0.145800843 0.146606392 15 2300VG
0.52026326 0.484437609 0.484437609 0.485429712 16 2300VG
1.07921755 1.10109455 1.10109455 1.10126603 17 2300VG
0.335713748 0.454003677 0.454003677 0.149176523 18 2300VG
0.213959886 0.244122368 0.244122368 0.248319918 19 2300VG
0.141555758 0.782283279 0.782283279 0.783226052 20 2300VG
0.142697033 0.783530623 0.783530623 0.784472015 21 2300VG
0.207034822 9.516460386E-02 9.516460386E-02 9.632489205E-02 22 2300VG
0.208544811 0.103069658 0.103069658 0.106438802 23 2300VG
0.208688777 0.102864394 0.102864394 0.106215213 24 2300VG
0.200128854 1.12578542 1.12578542 1.12510401 25 2300VG
0.325002137 0.844073113 0.844073113 0.844584554 26 2300VG
0.564267866 0.437199763 0.437199763 0.886208129 27 2300VG
0.139251943 0.632115423 0.632115423 0.633886597 28 2300VG
0.253787288 0.161449397 0.593292082 0.597219773 1 2300VH
0.21119064 0.395961576 0.308275421 0.321107417 2 2300VH
1.12260928 1.09641995 0.246697611 0.24928907 3 2300VH
0.165948637 0.190680001 0.190680001 0.189474637 1 2300VI
0.292662172 7.370604493E-02 7.370604493E-02 8.488031297E-02 1 2300VJ
0.409845842 0.554628221 0.554628221 0.161169492 2 2300VJ
0.136404585 0.23734387 0.23734387 0.230011837 3 2300VJ
0.132674304 0.169891746 0.169891746 0.173577605 4 2300VJ
0.179832712 0.174772589 0.174772589 0.178526805 1 2300VL
0.212814398 0.224998342 0.224998342 0.22471028 2 2300VL
0.318934244 0.410336938 0.410336938 0.419875348 3 2300VL
0.319013582 0.410381342 0.410381342 0.419920348 4 2300VL
0.31889417 0.41027132 0.41027132 0.419803921 5 2300VL
0.111393791 0.14502235 0.14502235 0.140991533 6 2300VL
0.111592641 0.145448509 0.145448509 0.141414508 7 2300VL
0.111659181 0.145363973 0.145363973 0.141333131 8 2300VL
0.111522495 0.145248357 0.145248357 0.141212802 9 2300VL
0.167739307 0.247690375 0.247690375 0.246482381 10 2300VL
0.167840978 0.247778184 0.247778184 0.24657087 11 2300VL
0.12981426 0.135987847 0.135987847 0.134672872 12 2300VL
0.130093107 0.136379544 0.136379544 0.135064704 13 2300VL
0.365730788 0.397111906 0.397111906 0.405510365 14 2300VL
0.332021934 1.16337729 1.16337729 1.16593881 15 2300VL
0.33240143 1.16326101 1.16326101 1.16581773 16 2300VL
0.679236832 1.07565417 1.07565417 1.08076543 17 2300VL
0.706830158 1.19286713 1.19286713 1.19284072 18 2300VL
0.74101073 1.00714503 1.00714503 1.01306131 19 2300VL
0.146306834 0.400021557 0.400021557 0.401004835 20 2300VL
0.253172635 0.451210427 0.451210427 0.443930066 21 2300VL
0.120123731 0.123545967 0.123545967 0.125070067 22 2300VL
0.218713034 0.200345123 0.200345123 0.200733261 23 2300VL
0.218292332 0.200020125 0.200020125 0.200401191 24 2300VL
0.889009982 1.09921242 1.09921242 1.10003278 25 2300VL
0.158480325 0.170953934 0.170953934 0.172671932 26 2300VL
0.120813864 0.290039739 0.290039739 0.271388659 27 2300VL
0.179434775 0.151589608 0.151589608 0.150827855 1 2300VK
0.865628105 0.409993011 0.409993011 0.415526982 2 2300VK
0.195761905 0.154997368 0.154997368 0.154248892 3 2300VK
0.17254405 0.158329094 0.158329094 0.156591296 4 2300VK
1.03463806 1.0294282 1.0294282 1.03006637 5 2300VK
0.770871243 0.227234599 0.227234599 0.22678712 6 2300VK
0.268481035 0.347880609 0.347880609 0.351388576 7 2300VK
0.253265439 0.762864871 0.762864871 0.763352837 8 2300VK
0.195188094 0.173974538 0.173974538 0.176192025 9 2300VK
1.08954962 1.19200267 1.19200267 1.19469012 10 2300VK
0.576581895 0.53069421 0.53069421 0.529573191 11 2300VK
0.576572926 0.530684121 0.530684121 0.529567307 12 2300VK
0.140755495 0.160199195 0.160199195 0.160818014 13 2300VK
0.989727925 1.58477868 1.58477868 1.58691979 14 2300VK
8.928613645E-02 0.102934146 0.102934146 0.102920317 1 2300VM
0.125759565 0.123716325 0.123716325 0.123369835 2 2300VM
0.194733162 0.164624626 0.164624626 0.172172813 1 2300VN
0.131610653 0.125401636 0.125401636 0.1326361 2 2300VN
0.121720955 0.1077237 0.1077237 0.111368341 3 2300VN
0.121819749 0.108010579 0.108010579 0.111673549 4 2300VN
0.125370523 0.102552822 0.102552822 9.714481217E-02 5 2300VN
0.131891215 7.713425391E-02 7.713425391E-02 7.685267182E-02 6 2300VN
0.131580732 7.699185993E-02 7.699185993E-02 7.670758313E-02 7 2300VN
0.130700842 7.678345247E-02 7.678345247E-02 7.647141061E-02 8 2300VN
0.130782113 7.82506839E-02 7.82506839E-02 7.881414447E-02 9 2300VN
0.130697893 7.799105793E-02 7.799105793E-02 7.852882204E-02 10 2300VN
0.132700294 7.8746617E-02 7.8746617E-02 7.930840575E-02 11 2300VN
0.873401444 0.130570208 0.130570208 0.132472147 12 2300VN
8.241139651E-02 0.133441568 0.133441568 0.132913276 13 2300VN
8.257021788E-02 0.133350445 0.133350445 0.132818733 14 2300VN
0.223858364 0.220896712 0.220896712 0.221018098 1 2300VP
0.463225914 0.460713081 0.460713081 0.460735301 2 2300VP
0.15613205 0.513057271 0.513057271 0.509152183 1 2300VQ
0.157630509 0.463617569 0.463617569 0.462032373 2 2300VQ
0.134444022 0.352777314 0.352777314 0.352473003 3 2300VQ
0.142953337 0.395158133 0.395158133 0.393145771 4 2300VQ
0.290800653 0.504861091 0.504861091 0.504248644 5 2300VQ
0.11609796 0.455780667 0.455780667 0.452505121 6 2300VQ
0.115971492 0.455538736 0.455538736 0.452268347 7 2300VQ
0.118013897 0.41092268 0.41092268 0.410256699 8 2300VQ
0.451644738 0.433224394 0.433224394 0.420663329 1 2300VU
0.446793275 0.326115093 0.326115093 0.315944944 2 2300VU
0.400342729 0.337954232 0.337954232 0.33186502 3 2300VU
0.400198957 0.33881232 0.33881232 0.332724099 4 2300VU
0.389367566 0.357209398 0.357209398 0.345022402 5 2300VU
0.389244861 0.35692306 0.35692306 0.344734395 6 2300VU
0.739210659 0.727606943 0.727606943 0.743799021 7 2300VU
0.738396622 0.730002688 0.730002688 0.746204238 8 2300VU
0.47869948 0.390681888 0.390681888 0.383954143 9 2300VU
0.433799864 0.355079987 0.355079987 0.352703511 10 2300VU
0.434969572 0.380169875 0.380169875 0.376942249 11 2300VU
0.628337642 0.139877952 0.139877952 0.144094236 1 2300VV
0.851488363 0.143498163 0.143498163 0.150962994 2 2300VV
0.851000469 0.143096568 0.143096568 0.150544797 3 2300VV
0.273850791 0.330281663 0.330281663 0.331545652 4 2300VV
0.2141619 0.218998292 0.218998292 0.211539817 5 2300VV
0.214100461 0.218943184 0.218943184 0.211488588 6 2300VV
1.30208254 0.685750624 0.685750624 0.693532469 7 2300VV
1.30265201 0.686388047 0.686388047 0.694171003 8 2300VV
1.28674417 0.124796207 0.124796207 0.135359383 9 2300VV
0.76539164 0.754448771 0.754448771 0.75490164 10 2300VV
0.261788224 0.265388988 0.265388988 0.262734444 1 2300VW
0.623619568 0.664350899 0.664350899 0.66283062 2 2300VW
0.623408774 0.664134561 0.664134561 0.662618307 3 2300VW
0.954892468 1.04387326 1.04387326 1.04001164 1 2300VX
0.95506956 1.04404564 1.04404564 1.04018256 2 2300VX
0.943144239 0.950576654 0.950576654 0.94521929 3 2300VX
0.943482237 0.950907582 0.950907582 0.945558041 4 2300VX
0.901139386 0.915882742 0.915882742 0.910045621 5 2300VX
0.391337316 1.37755614 1.37755614 1.37910227 6 2300VX
0.359288037 0.541908006 0.541908006 0.53244 7 2300VX
0.810080764 0.76994667 0.76994667 0.775440745 8 2300VX
0.988620685 1.02406381 1.02406381 1.0215336 9 2300VX
1.25313044 1.43416628 1.43416628 1.43049865 10 2300VX
1.27218046 0.637132273 0.637132273 0.62098457 11 2300VX
0.933644636 1.40050248 1.40050248 1.40519191 12 2300VX
0.301452661 1.05917267 1.05917267 1.05071997 13 2300VX
1.30082905 0.296625052 0.296625052 0.296218525 1 2300VY
0.116702341 0.145268731 0.145268731 0.14801042 1 2300VZ
9.732429835E-02 0.159848035 0.159848035 0.159867508 2 2300VZ
0.138771924 0.193128115 0.193128115 0.196541288 3 2300VZ
0.139143162 0.19366511 0.19366511 0.197084875 4 2300VZ
0.138806012 0.193370522 0.193370522 0.196790955 5 2300VZ
0.530338601 0.169025614 0.169025614 0.169951188 6 2300VZ
0.192577418 0.203904799 0.203904799 0.200215525 1 2300W0
0.192357624 0.203839686 0.203839686 0.200139755 2 2300W0
0.324442401 0.244227943 0.244227943 0.242664137 3 2300W0
0.324072118 0.244536446 0.244536446 0.242941672 4 2300W0
0.147809351 0.18466936 0.18466936 0.179976511 5 2300W0
0.147626941 0.184959243 0.184959243 0.180249989 6 2300W0
0.254100251 0.226374243 0.226374243 0.2230026 7 2300W0
0.253909356 0.226286369 0.226286369 0.222902298 8 2300W0
0.227454614 0.260500101 0.260500101 0.25551964 9 2300W0
0.228057283 0.260820358 0.260820358 0.255864295 10 2300W0
0.20361453 0.255553673 0.255553673 0.252399398 11 2300W0
0.204108485 0.256411321 0.256411321 0.253250174 12 2300W0
0.29724569 0.2715647 0.2715647 0.267766206 13 2300W0
0.332373751 0.287950423 0.287950423 0.28646717 14 2300W0
0.270574543 0.172706563 0.172706563 0.17724544 1 2300W1
0.161053404 0.139840343 0.139840343 0.13551933 2 2300W1
0.225516977 0.66896774 0.66896774 0.675602817 3 2300W1
0.224273914 0.215565339 0.215565339 0.216350933 4 2300W1
0.926300566 0.129892396 0.129892396 0.136062912 5 2300W1
0.320752323 0.363123041 0.363123041 0.363805033 6 2300W1
0.325196988 0.219703386 0.219703386 0.218521045 7 2300W1
0.502778117 0.908240506 0.908240506 0.915165735 1 2300W2
0.502728369 0.908663753 0.908663753 0.915581349 2 2300W2
0.495501666 0.858524245 0.858524245 0.864465123 3 2300W2
0.495262186 0.857998497 0.857998497 0.863945075 4 2300W2
0.495672645 0.858460141 0.858460141 0.864413319 5 2300W2
0.524922835 0.708915816 0.708915816 0.710621426 6 2300W2
0.534640892 0.667603896 0.667603896 0.668325574 7 2300W2
0.533716273 0.666549385 0.666549385 0.667255244 8 2300W2
0.514639901 0.880313406 0.880313406 0.873463984 9 2300W2
0.646202683 0.775514654 0.775514654 0.768795202 10 2300W2
0.433584586 0.398834993 0.398834993 0.385214687 11 2300W2
0.449761224 0.172891892 0.172891892 0.176998883 12 2300W2
0.447139331 0.818589606 0.818589606 0.808361718 13 2300W2
0.574177043 0.143764808 0.143764808 0.139498802 14 2300W2
0.315851307 0.276540226 0.276540226 0.274755447 1 2300W3
0.165246873 0.10135386 0.10135386 0.101118653 1 2300W4
0.114198804 8.656332714E-02 8.656332714E-02 8.742375816E-02 1 2300W5
0.121497663 0.101023637 0.101023637 9.696435222E-02 2 2300W5
0.113056423 0.135063385 0.135063385 0.136832171 1 2300W6
0.114465809 0.119660891 0.119660891 0.121811952 2 2300W6
0.114777639 0.211906294 0.211906294 0.208683166 3 2300W6
0.195963698 0.151474212 0.151474212 0.153978917 4 2300W6
9.940644282E-02 0.114138864 0.114138864 0.114417587 5 2300W6
9.984149998E-02 0.114637361 0.114637361 0.114913615 6 2300W6
8.084678503E-02 0.10356454 0.10356454 0.104956189 7 2300W6
0.233368948 0.218075075 0.218075075 0.212163806 8 2300W6
0.157441883 9.58738585E-02 9.58738585E-02 8.221723691E-02 9 2300W6
1.13515336 1.00757162 1.00757162 1.00940808 10 2300W6
0.25395812 6.936921408E-02 6.936921408E-02 6.915337338E-02 1 2300W7
0.386791877 0.365221262 0.365221262 0.361416693 2 2300W7
0.387568759 0.364681214 0.364681214 0.360883759 3 2300W7
0.405886469 0.392625178 0.392625178 0.38842699 4 2300W7
0.275061174 0.509570514 0.509570514 0.499875865 5 2300W7
0.247922025 0.391274076 0.391274076 0.383980989 6 2300W7
0.591896592 0.560725433 0.560725433 0.559132166 7 2300W7
0.319226914 0.42324087 0.42324087 0.422813243 8 2300W7
0.286735016 0.35903556 0.35903556 0.353922864 9 2300W7
0.704975347 0.490639531 0.490639531 0.489837094 10 2300W7
0.145445896 0.398087096 0.398087096 0.413751377 11 2300W7
0.248767005 0.344838066 0.344838066 0.335234198 12 2300W7
0.13557615 0.329713662 0.329713662 0.32257563 13 2300W7
6.357153661E-02 6.719128171E-02 6.719128171E-02 6.682228788E-02 1 2300W8
0.41371904 3.691391142E-02 3.691391142E-02 3.731251159E-02 2 2300W8
0.242138147 8.471569307E-02 8.471569307E-02 7.55192442E-02 3 2300W8
0.118945649 0.140393115 0.140393115 0.137778231 1 2300WC
0.150763375 0.179485804 0.179485804 0.177551113 2 2300WC
